#{"t_start": 1772760578.323005, "env_id": "None"}
r,l,t
80.980454,100,1649.346296
80.054699,100,1661.221929
80.03967,100,1669.75486
80.214235,100,1678.252461
80.020021,100,1686.760142
78.900395,100,1695.326304
80.118977,100,1703.789193
80.968708,100,1712.248222
80.348709,100,1720.68488
80.165577,100,1729.152975
80.295062,100,1737.642851
79.177541,100,1749.632078
81.439849,100,1758.07374
80.934071,100,1766.512254
78.912969,100,1774.985525
80.336311,100,1783.44316
80.530609,100,1791.89571
78.078805,100,1800.362726
79.341068,100,1808.842856
79.319859,100,1817.389652
80.550184,100,1825.86253
80.023854,100,1837.793555
79.734263,100,1846.229276
80.688531,100,1854.679498
79.479162,100,1863.188884
79.457257,100,1871.730165
79.385469,100,1880.428319
80.76731,100,1888.916508
81.438705,100,1897.364578
79.689937,100,1905.833722
81.599288,100,1914.276243
80.28678,100,1922.733549
79.953836,100,1934.70802
78.988632,100,1943.2533
79.132773,100,1951.71233
80.278949,100,1960.170114
81.094571,100,1968.639136
80.589482,100,1977.122501
80.40685,100,1985.594484
79.781222,100,1994.048392
80.549262,100,2002.624177
79.899055,100,2011.108896
80.230042,100,2023.056498
79.475726,100,2031.518861
80.71198,100,2040.001908
81.028272,100,2048.477807
80.1014,100,2056.953603
79.182852,100,2065.540519
80.088183,100,2074.069625
79.25242,100,2082.54021
79.559879,100,2091.031354
80.012087,100,2099.494817
79.600425,100,2111.493578
78.342745,100,2119.97294
79.658775,100,2128.569974
79.813647,100,2137.027769
79.399487,100,2145.500386
79.900615,100,2153.987581
79.08838,100,2162.469229
81.143048,100,2170.944037
80.404198,100,2179.395547
80.46841,100,2187.847767
82.103752,100,2199.804399
81.177939,100,2208.263576
79.864566,100,2216.721204
81.168064,100,2225.198103
81.853587,100,2233.662959
79.190654,100,2242.131462
81.261416,100,2250.707721
81.065289,100,2259.150929
78.479848,100,2267.633368
77.830886,100,2276.110928
81.180822,100,2284.557747
79.883514,100,2296.490513
79.949186,100,2304.958813
80.043193,100,2313.515772
79.251169,100,2321.993816
80.747914,100,2330.428125
79.943222,100,2338.897442
80.983341,100,2347.425403
80.403402,100,2355.901873
79.917839,100,2364.374787
79.927661,100,2372.904217
80.504701,100,2384.944586
81.00185,100,2393.446016
80.361469,100,2401.916912
79.585438,100,2410.450244
80.894531,100,2418.936359
80.642081,100,2427.409862
80.379097,100,2435.879285
80.35302,100,2444.437886
80.346661,100,2452.932542
79.477983,100,2461.383659
81.546634,100,2473.367804
80.959433,100,2481.835375
79.891234,100,2490.323826
80.180696,100,2498.819821
79.670345,100,2507.407856
80.216391,100,2515.931464
81.7032,100,2524.406865
81.737449,100,2532.884415
79.610023,100,2541.342148
80.396796,100,2549.816102
78.124855,100,2561.758608
80.404965,100,2570.339973
79.601849,100,2578.830431
80.313103,100,2587.313484
80.527958,100,2595.794967
79.949578,100,2604.247503
80.591722,100,2612.72225
80.094802,100,2621.205821
80.043223,100,2629.726721
79.060077,100,2638.219366
80.602293,100,2650.141575
80.269991,100,2658.585449
80.027326,100,2667.076337
80.089066,100,2675.537453
80.754906,100,2684.038593
80.135585,100,2692.615181
81.376729,100,2701.049348
80.704595,100,2709.552539
80.800877,100,2718.008742
79.276515,100,2726.486014
80.654706,100,2734.963568
80.02399,100,2746.860509
81.305079,100,2755.426834
79.964886,100,2763.878134
79.090223,100,2772.396773
81.423108,100,2780.924366
80.021623,100,2789.401258
79.721534,100,2797.889139
80.379021,100,2806.378735
79.331643,100,2814.946754
80.500765,100,2823.442791
80.788534,100,2835.322816
80.466262,100,2843.822735
79.341405,100,2852.304233
79.643382,100,2860.782902
81.23956,100,2869.28472
79.136099,100,2877.855583
78.656112,100,2886.379164
80.899432,100,2894.828359
79.767414,100,2903.292171
80.236072,100,2911.740131
80.695704,100,2923.68305
79.869929,100,2932.134658
77.84187,100,2940.734758
79.953953,100,2949.234655
80.149294,100,2957.689193
80.715457,100,2966.138101
79.785036,100,2974.622104
78.959278,100,2983.118366
79.875628,100,2991.593462
79.693116,100,3000.073859
79.357488,100,3012.081264
79.963035,100,3020.533673
80.318775,100,3028.977182
79.652175,100,3037.482641
81.337299,100,3045.959592
80.346721,100,3054.400577
78.706412,100,3062.878936
81.18016,100,3071.475023
79.456294,100,3079.942087
80.436064,100,3088.401927
80.640325,100,3096.908373
80.921845,100,3108.813522
80.248454,100,3117.382408
79.602358,100,3125.993391
79.682751,100,3134.514218
80.229534,100,3142.991211
79.995808,100,3151.475927
81.148343,100,3159.956745
79.549699,100,3168.456392
79.574707,100,3176.930515
80.165004,100,3185.410799
80.049987,100,3197.359892
79.891125,100,3205.876424
80.470044,100,3214.375317
80.127803,100,3222.823081
79.950149,100,3231.302542
80.257005,100,3239.798601
79.855139,100,3248.301306
81.016235,100,3256.894145
80.289268,100,3265.362877
81.014783,100,3273.843971
79.116294,100,3285.8187
80.628276,100,3294.302497
79.964366,100,3302.736073
80.097543,100,3311.211863
80.537054,100,3319.778234
79.57489,100,3328.235455
80.302233,100,3336.740256
80.895399,100,3345.192393
80.14332,100,3353.677697
80.092178,100,3362.164549
81.290058,100,3374.122391
78.093527,100,3382.742787
80.957089,100,3391.218477
81.308932,100,3399.72766
80.620073,100,3408.243006
81.420943,100,3416.74459
79.675542,100,3425.260886
80.57928,100,3433.753609
80.455994,100,3442.362121
79.141666,100,3450.863533
79.479448,100,3459.370164
80.08984,100,3471.295068
80.706486,100,3479.763378
79.381762,100,3488.249247
81.313366,100,3496.734752
81.055494,100,3505.306155
79.861263,100,3513.800692
80.945665,100,3522.310117
80.374945,100,3530.799133
81.07972,100,3539.326088
81.133977,100,3547.85071
79.507135,100,3559.754758
80.758481,100,3568.287722
80.086767,100,3576.775372
80.244602,100,3585.245512
79.883899,100,3593.7495
80.748331,100,3602.248971
79.669909,100,3610.76222
80.914418,100,3619.261009
79.501532,100,3627.857865
79.773801,100,3636.344313
81.143243,100,3648.312105
81.158366,100,3656.811226
81.253322,100,3665.314854
79.315027,100,3673.810902
79.462182,100,3682.338492
79.856406,100,3690.930268
79.698288,100,3699.395549
80.050915,100,3707.868014
79.978002,100,3716.319651
80.072231,100,3724.812958
80.280136,100,3736.757712
80.136481,100,3745.233418
79.535923,100,3753.821228
79.513965,100,3762.356396
80.235764,100,3770.804101
80.240805,100,3779.257818
80.866676,100,3787.742028
80.361877,100,3796.239153
82.526893,100,3804.756084
80.560161,100,3813.2409
80.2303,100,3821.805042
80.408349,100,3833.678921
78.908791,100,3842.125298
81.34161,100,3850.607076
79.242957,100,3859.121117
78.605021,100,3867.558134
79.586765,100,3876.06893
79.516921,100,3884.625892
80.741963,100,3893.132056
81.400422,100,3901.624042
81.614442,100,3910.12458
79.753409,100,3922.132496
79.256139,100,3930.621251
80.964206,100,3939.080556
79.670034,100,3947.653314
79.932078,100,3956.193045
79.91892,100,3964.671689
79.279693,100,3973.165277
80.208138,100,3981.689384
80.123551,100,3990.184963
79.791059,100,3998.691281
79.397025,100,4010.736834
79.065505,100,4019.240796
79.013811,100,4027.715326
80.311133,100,4036.214887
80.090941,100,4044.727515
80.568503,100,4053.217974
80.252278,100,4061.694102
79.191234,100,4070.257551
80.477963,100,4078.733118
79.579211,100,4087.233502
79.131625,100,4099.17274
78.712881,100,4107.681327
81.064455,100,4116.162991
79.117833,100,4124.665419
81.359663,100,4133.217165
79.972792,100,4141.709213
78.05941,100,4150.203905
80.052619,100,4158.666021
81.549667,100,4167.12912
80.805864,100,4175.630803
80.407007,100,4184.111745
78.964561,100,4196.127223
79.231809,100,4204.624742
80.301025,100,4213.131493
79.442286,100,4221.643071
80.269297,100,4230.113312
78.791305,100,4238.638795
81.5135,100,4247.138307
80.676239,100,4255.692279
80.163515,100,4264.1648
79.817274,100,4272.64632
79.82965,100,4284.556051
80.348779,100,4293.011027
80.519487,100,4301.528816
81.871357,100,4310.028729
79.90124,100,4318.597688
80.15518,100,4327.024391
80.231627,100,4335.511013
80.867361,100,4343.980431
80.764726,100,4352.453143
79.043083,100,4360.942485
79.751472,100,4372.854026
79.991821,100,4381.439689
81.085266,100,4389.929262
81.327736,100,4398.357573
79.257464,100,4406.82939
79.492752,100,4415.31422
79.167659,100,4423.794961
79.98968,100,4432.29017
81.668564,100,4440.790136
80.275311,100,4449.336353
