#{"t_start": 1772760578.3220248, "env_id": "None"}
r,l,t
79.455049,100,1464.470218
79.997658,100,1476.495925
78.840272,100,1484.946151
77.902033,100,1493.395314
79.630038,100,1501.942535
80.260129,100,1510.435751
79.541847,100,1518.933916
81.966463,100,1527.400413
79.675439,100,1535.893488
82.346188,100,1544.331884
79.477509,100,1552.754266
78.557886,100,1561.18246
81.735998,100,1573.231483
80.36393,100,1581.704002
79.840143,100,1590.130324
81.194654,100,1598.604429
79.882015,100,1607.061111
79.1144,100,1615.540314
80.526213,100,1624.007409
81.317103,100,1632.499412
80.896842,100,1640.937334
81.080721,100,1649.347401
80.553852,100,1661.224727
81.332884,100,1669.754249
80.066509,100,1678.253329
78.83634,100,1686.758758
79.809947,100,1695.327088
83.139091,100,1703.791243
79.567513,100,1712.25104
82.191311,100,1720.686891
79.916255,100,1729.153757
78.961517,100,1737.644554
80.919812,100,1749.635697
80.48511,100,1758.075313
79.796244,100,1766.516092
79.519768,100,1774.986384
81.344849,100,1783.442415
79.249843,100,1791.896242
79.854248,100,1800.36593
80.20178,100,1808.843248
80.41326,100,1817.390801
80.167849,100,1825.862325
80.40221,100,1837.793554
79.405009,100,1846.230372
80.068128,100,1854.681048
79.084328,100,1863.188689
76.744424,100,1871.731239
79.974453,100,1880.429815
80.073243,100,1888.918047
81.234567,100,1897.368126
79.894208,100,1905.836103
80.41722,100,1914.273672
80.93063,100,1922.734715
79.32324,100,1934.709715
79.409905,100,1943.255719
80.043548,100,1951.715773
80.322833,100,1960.171727
81.79581,100,1968.639122
80.716488,100,1977.123708
81.067136,100,1985.595557
78.955036,100,1994.050178
81.618862,100,2002.625836
81.011384,100,2011.11027
80.200092,100,2023.057798
81.565267,100,2031.51908
80.482943,100,2040.002652
79.31625,100,2048.480657
80.929937,100,2056.954725
80.637552,100,2065.543012
79.259317,100,2074.0681
79.898939,100,2082.540659
80.10026,100,2091.034717
80.842853,100,2099.497329
80.283552,100,2111.498584
79.103465,100,2119.971986
79.595594,100,2128.571673
80.411866,100,2137.027872
81.016354,100,2145.498789
78.340589,100,2153.989866
81.072531,100,2162.470503
79.286518,100,2170.944514
80.819499,100,2179.396113
82.442765,100,2187.848823
80.307422,100,2199.80658
79.197129,100,2208.265376
78.842426,100,2216.722636
79.540006,100,2225.200685
81.330503,100,2233.665004
79.823528,100,2242.13214
80.246727,100,2250.70908
80.746123,100,2259.151228
81.080327,100,2267.634924
80.572465,100,2276.111064
78.390257,100,2284.55798
80.311407,100,2296.493649
81.524661,100,2304.957227
79.699569,100,2313.516859
79.925337,100,2321.993764
79.649427,100,2330.429527
81.275681,100,2338.898763
80.237488,100,2347.428376
79.141493,100,2355.902916
79.444949,100,2364.37326
81.276665,100,2372.904258
80.021639,100,2384.946845
79.20513,100,2393.448467
81.164866,100,2401.920929
79.321692,100,2410.450222
79.34012,100,2418.937827
81.10558,100,2427.409764
79.600751,100,2435.88087
81.231526,100,2444.441123
79.106802,100,2452.933161
79.758657,100,2461.386104
80.759151,100,2473.368324
79.615137,100,2481.834586
80.469502,100,2490.325773
80.89012,100,2498.819635
80.745665,100,2507.407633
80.218973,100,2515.932813
79.940894,100,2524.406058
80.133401,100,2532.888766
79.007968,100,2541.345472
80.635425,100,2549.816444
79.929771,100,2561.75823
80.348254,100,2570.339525
80.506866,100,2578.82931
80.099096,100,2587.316335
80.271245,100,2595.795798
79.587805,100,2604.250037
79.754085,100,2612.720985
80.58896,100,2621.205711
81.569501,100,2629.726894
78.737994,100,2638.220987
79.541459,100,2650.142793
78.200798,100,2658.586113
78.568448,100,2667.076947
79.319303,100,2675.538486
80.023201,100,2684.037509
79.484583,100,2692.617016
80.223862,100,2701.049472
79.531206,100,2709.554364
79.566107,100,2718.007519
80.606536,100,2726.487572
80.477169,100,2734.96171
81.088878,100,2746.858341
78.943357,100,2755.427505
81.240867,100,2763.880813
79.986901,100,2772.398397
80.578342,100,2780.926262
80.839214,100,2789.400026
80.247226,100,2797.891482
80.718527,100,2806.377733
80.001573,100,2814.947044
80.116224,100,2823.445025
79.479563,100,2835.326566
78.549908,100,2843.823546
79.398765,100,2852.305436
81.063394,100,2860.78349
79.845341,100,2869.287115
79.391516,100,2877.858325
77.549156,100,2886.379702
80.608825,100,2894.827128
79.86529,100,2903.29321
79.582907,100,2911.741091
81.117415,100,2923.68432
80.199561,100,2932.135568
79.616487,100,2940.735489
78.43069,100,2949.237448
80.636897,100,2957.688706
79.738401,100,2966.138662
79.169565,100,2974.623944
79.060499,100,2983.117433
81.156172,100,2991.594909
80.392977,100,3000.073376
79.486013,100,3012.08233
80.760953,100,3020.533588
80.553891,100,3028.980932
81.211516,100,3037.483903
79.574883,100,3045.96159
78.952054,100,3054.401709
80.735719,100,3062.882341
81.231226,100,3071.477081
80.631617,100,3079.943825
78.940936,100,3088.402638
80.986827,100,3096.910861
78.974649,100,3108.814466
81.037265,100,3117.382517
80.056078,100,3125.995048
81.794808,100,3134.512299
80.604712,100,3142.991127
81.742699,100,3151.477542
80.050248,100,3159.960843
78.618743,100,3168.456522
80.490513,100,3176.930282
81.300685,100,3185.410095
80.247785,100,3197.36102
78.340334,100,3205.879649
78.670683,100,3214.374029
79.219981,100,3222.824028
79.394474,100,3231.299791
79.024238,100,3239.800746
79.901335,100,3248.302826
79.287764,100,3256.895895
81.533092,100,3265.363405
81.912772,100,3273.845659
80.393209,100,3285.82024
78.93965,100,3294.305669
80.267009,100,3302.734669
79.94195,100,3311.215468
81.05318,100,3319.780342
80.473739,100,3328.235703
81.778765,100,3336.739405
81.081826,100,3345.195233
80.320892,100,3353.678726
80.446651,100,3362.167875
80.684319,100,3374.124513
81.315919,100,3382.742136
81.188871,100,3391.219472
78.676042,100,3399.728917
78.666185,100,3408.244776
80.950579,100,3416.744203
79.79629,100,3425.261476
80.215229,100,3433.753561
80.149997,100,3442.363967
80.331905,100,3450.863756
81.077189,100,3459.370126
80.028453,100,3471.295741
79.551344,100,3479.767688
79.049727,100,3488.248661
79.627767,100,3496.734673
79.658634,100,3505.30894
79.519152,100,3513.799491
79.278136,100,3522.310111
81.698868,100,3530.797
79.499647,100,3539.32643
79.211734,100,3547.851298
80.556948,100,3559.75444
79.526106,100,3568.288379
81.277386,100,3576.776675
79.202307,100,3585.247901
79.314905,100,3593.750865
81.777178,100,3602.248711
78.446626,100,3610.761667
80.341849,100,3619.259554
79.538823,100,3627.859998
80.163205,100,3636.345114
79.919197,100,3648.312258
80.133642,100,3656.812093
80.690457,100,3665.316495
79.306512,100,3673.8131
79.850404,100,3682.337981
80.303339,100,3690.931263
80.505821,100,3699.399565
79.447879,100,3707.869892
81.199212,100,3716.320816
81.493288,100,3724.812794
80.327747,100,3736.758735
79.040249,100,3745.233802
80.563452,100,3753.823004
79.012614,100,3762.357157
80.505872,100,3770.804811
79.883111,100,3779.257937
81.282368,100,3787.743506
78.928204,100,3796.239879
79.935058,100,3804.754252
79.269866,100,3813.239183
81.91509,100,3821.80671
81.994507,100,3833.679546
81.180397,100,3842.124285
80.659494,100,3850.604761
79.836703,100,3859.122305
81.275485,100,3867.558499
79.741095,100,3876.071679
80.142997,100,3884.627883
81.518863,100,3893.133383
80.232414,100,3901.625364
80.295733,100,3910.123861
80.983355,100,3922.132609
82.048659,100,3930.621901
79.310694,100,3939.081624
80.407212,100,3947.654659
78.975265,100,3956.193288
79.361499,100,3964.672643
78.841352,100,3973.166027
81.509088,100,3981.689862
79.848516,100,3990.184492
80.688148,100,3998.692041
79.365648,100,4010.739006
78.971181,100,4019.241455
78.402246,100,4027.71586
80.463268,100,4036.215013
78.375805,100,4044.731823
79.807178,100,4053.219226
80.881881,100,4061.69433
79.847795,100,4070.259185
80.108738,100,4078.736461
77.691711,100,4087.236111
80.528114,100,4099.173817
81.577199,100,4107.684305
80.496341,100,4116.164897
80.425904,100,4124.66397
80.299862,100,4133.219361
79.382197,100,4141.710656
79.475393,100,4150.203672
81.496456,100,4158.667108
79.925447,100,4167.128266
80.34822,100,4175.632337
80.622058,100,4184.114847
81.256334,100,4196.12998
80.728801,100,4204.625315
81.728533,100,4213.131554
79.968054,100,4221.643355
78.80632,100,4230.114952
81.04674,100,4238.639718
79.022115,100,4247.141144
80.90232,100,4255.690577
78.394757,100,4264.166502
79.705861,100,4272.647151
79.700875,100,4284.555148
79.194214,100,4293.011199
80.672642,100,4301.527424
80.372934,100,4310.03023
80.795378,100,4318.59672
79.098363,100,4327.024315
78.981684,100,4335.512837
82.693253,100,4343.98208
80.250107,100,4352.455075
80.836502,100,4360.943558
78.970584,100,4372.852524
80.577985,100,4381.438419
79.271897,100,4389.929471
80.97642,100,4398.35966
80.619872,100,4406.830042
79.322789,100,4415.31447
80.555493,100,4423.795176
80.192342,100,4432.289912
79.299114,100,4440.791622
81.89083,100,4449.336407
