#{"t_start": 1772760578.3201268, "env_id": "None"}
r,l,t
78.781499,100,2974.625077
80.637022,100,2983.121181
80.360859,100,2991.59607
80.569103,100,3000.073699
81.303115,100,3012.08382
80.354648,100,3020.536913
80.887006,100,3028.982001
80.840275,100,3037.485055
78.872929,100,3045.962488
80.638251,100,3054.403947
81.87762,100,3062.881313
79.300607,100,3071.477685
78.869361,100,3079.941688
78.999159,100,3088.402714
79.444726,100,3096.911664
79.809949,100,3108.818602
79.624543,100,3117.385754
80.022077,100,3125.995992
79.938048,100,3134.514793
79.898272,100,3142.990659
79.977957,100,3151.47836
79.150832,100,3159.95981
80.280865,100,3168.45814
79.509973,100,3176.93363
80.17888,100,3185.413433
81.239846,100,3197.363638
80.089007,100,3205.879385
80.669554,100,3214.37791
79.819152,100,3222.826037
81.377523,100,3231.303268
78.94384,100,3239.802386
80.827864,100,3248.305307
81.296795,100,3256.898209
79.555198,100,3265.363982
78.998014,100,3273.847735
81.990467,100,3285.822117
79.670268,100,3294.306167
81.529233,100,3302.737583
79.257245,100,3311.217422
80.173777,100,3319.782864
79.866616,100,3328.238914
79.977857,100,3336.742677
81.842012,100,3345.196404
79.684771,100,3353.679124
79.115437,100,3362.172109
80.545309,100,3374.125147
81.091823,100,3382.74263
79.706192,100,3391.220898
80.127082,100,3399.730261
80.600381,100,3408.246758
81.191758,100,3416.747022
78.68343,100,3425.264727
81.725804,100,3433.755704
79.613194,100,3442.365126
80.530439,100,3450.86718
81.046454,100,3459.374902
79.86006,100,3471.299349
81.209166,100,3479.768903
80.170815,100,3488.250705
82.34169,100,3496.737158
79.948201,100,3505.310943
81.073525,100,3513.801677
79.751291,100,3522.309957
78.323432,100,3530.801978
81.04001,100,3539.327506
79.231603,100,3547.85472
79.975429,100,3559.75718
80.781771,100,3568.291123
79.354344,100,3576.776216
79.680616,100,3585.245735
80.340416,100,3593.75243
80.02814,100,3602.253469
80.787967,100,3610.763916
79.73789,100,3619.263352
80.644871,100,3627.861795
81.049342,100,3636.347612
81.333595,100,3648.314239
80.567224,100,3656.81398
79.646942,100,3665.317937
81.534611,100,3673.814998
80.217961,100,3682.34127
79.270482,100,3690.933592
80.463822,100,3699.398856
80.398446,100,3707.870832
79.654943,100,3716.322757
79.940187,100,3724.816324
82.041836,100,3736.760603
79.880843,100,3745.237202
79.972819,100,3753.825277
80.237664,100,3762.358417
79.659104,100,3770.807235
81.241019,100,3779.260231
79.365955,100,3787.745325
77.986448,100,3796.241644
80.346209,100,3804.756578
81.369241,100,3813.241934
80.238309,100,3821.807292
79.654236,100,3833.6824
81.443894,100,3842.127369
79.385094,100,3850.609
80.159757,100,3859.120075
79.47772,100,3867.560122
81.189435,100,3876.073447
80.187922,100,3884.630867
79.984884,100,3893.134204
81.009996,100,3901.625343
80.226511,100,3910.124169
80.783443,100,3922.133426
80.622787,100,3930.623885
79.418981,100,3939.083783
79.939814,100,3947.657726
79.219285,100,3956.193971
80.343749,100,3964.672028
79.471359,100,3973.168212
81.264397,100,3981.691112
79.070173,100,3990.187114
81.039557,100,3998.692066
80.332497,100,4010.740092
80.305118,100,4019.240583
79.972386,100,4027.717204
81.208885,100,4036.217207
80.323169,100,4044.731727
80.562338,100,4053.223289
79.045808,100,4061.697673
79.032604,100,4070.260057
79.582741,100,4078.735513
80.61961,100,4087.236915
80.838882,100,4099.176866
79.388469,100,4107.686409
80.165835,100,4116.1656
79.831029,100,4124.66461
80.671154,100,4133.22032
80.945197,100,4141.711572
81.493615,100,4150.206414
80.330083,100,4158.668264
81.072081,100,4167.130183
81.058365,100,4175.633927
80.269624,100,4184.117115
81.582024,100,4196.131875
80.822747,100,4204.626962
78.845794,100,4213.133697
79.25718,100,4221.646358
80.063665,100,4230.117192
80.410027,100,4238.643463
81.556094,100,4247.142161
79.518593,100,4255.695387
79.568271,100,4264.168931
80.454251,100,4272.647297
80.314771,100,4284.558889
80.473212,100,4293.013482
79.131534,100,4301.529631
80.19892,100,4310.030031
81.398675,100,4318.599615
80.70606,100,4327.026162
80.465978,100,4335.510872
79.422504,100,4343.983743
79.842043,100,4352.455183
79.668579,100,4360.945671
79.690875,100,4372.856114
79.749375,100,4381.440969
79.658865,100,4389.931515
80.77491,100,4398.361717
78.650299,100,4406.832361
78.498494,100,4415.314348
79.929266,100,4423.797094
80.5754,100,4432.291866
78.62773,100,4440.793056
78.346961,100,4449.338391
