#{"t_start": 1772769487.4340324, "env_id": "None"}
r,l,t
79.678607,100,749.708752
79.644503,100,758.222864
78.735577,100,766.724831
79.084556,100,775.239558
80.954612,100,783.717394
80.675039,100,792.205115
79.837856,100,800.719082
79.619025,100,809.300868
81.609789,100,821.266681
79.951934,100,829.770353
80.380765,100,838.257305
80.596968,100,846.723819
79.22824,100,855.259665
79.743929,100,863.762399
80.766092,100,872.338093
79.796272,100,880.815515
81.782097,100,889.336775
80.486038,100,897.852452
81.797333,100,909.771829
81.058186,100,918.242623
79.372599,100,926.719377
80.459142,100,935.280295
81.173893,100,943.777637
79.566426,100,952.304554
80.445523,100,960.794276
79.597201,100,969.340867
80.240699,100,977.806505
78.930641,100,986.287148
79.575227,100,998.339427
79.96021,100,1006.802256
81.290075,100,1015.30407
81.762368,100,1023.802756
82.235316,100,1032.299178
80.023717,100,1040.752575
79.413831,100,1049.253339
80.179988,100,1057.774
80.30016,100,1066.371338
79.630599,100,1074.854294
80.126306,100,1086.725599
80.866974,100,1095.224472
80.944684,100,1103.719834
80.272855,100,1112.196222
81.016968,100,1120.785204
81.316124,100,1129.255609
80.077519,100,1137.733826
80.213496,100,1146.234423
81.624932,100,1154.727399
81.450409,100,1163.212235
80.381382,100,1171.731606
79.863009,100,1183.758744
79.759688,100,1192.238311
79.053437,100,1200.765471
80.902884,100,1209.229701
81.757303,100,1217.763913
79.014917,100,1226.297633
78.794408,100,1234.787547
79.791988,100,1243.293458
79.403857,100,1251.880779
79.65743,100,1260.394317
79.118616,100,1272.399423
80.567725,100,1280.889894
78.870527,100,1289.364477
78.718855,100,1297.874334
81.577846,100,1306.366684
80.310143,100,1314.94298
79.710449,100,1323.465119
80.941004,100,1331.991349
81.670178,100,1340.468308
80.208554,100,1348.931778
79.445709,100,1360.880186
80.352331,100,1369.37672
79.375101,100,1377.982757
79.197768,100,1386.503094
80.162691,100,1395.019175
79.825508,100,1403.513465
80.463751,100,1412.016397
80.869626,100,1420.52144
78.103056,100,1429.023411
79.131162,100,1437.651826
80.080757,100,1449.665726
79.84344,100,1458.20749
79.573445,100,1466.742017
79.626321,100,1475.264868
80.338211,100,1483.769131
82.017448,100,1492.271622
81.551754,100,1500.879166
79.037125,100,1509.349143
79.584646,100,1517.855987
80.062308,100,1526.358772
81.631338,100,1534.825223
80.062953,100,1546.783306
80.060093,100,1555.305852
78.698105,100,1563.938452
79.392339,100,1572.438205
81.040658,100,1580.908999
79.493375,100,1589.412796
79.850063,100,1597.934126
81.083733,100,1606.451245
81.710655,100,1614.964712
79.24875,100,1623.572835
80.849495,100,1635.547214
79.173358,100,1644.061427
80.620539,100,1652.544904
79.391843,100,1661.064255
80.501327,100,1669.567266
80.221633,100,1678.060213
80.342927,100,1686.656292
81.66251,100,1695.169111
79.189088,100,1703.666642
81.152521,100,1712.151192
80.353306,100,1724.105224
80.620771,100,1732.612864
79.514592,100,1741.159288
81.010182,100,1749.76517
78.907083,100,1758.296573
79.621339,100,1766.804212
80.544605,100,1775.300988
80.829377,100,1783.851377
80.607093,100,1792.352946
79.395712,100,1800.845072
79.304217,100,1812.931943
80.016957,100,1821.426054
80.376348,100,1829.946698
80.834065,100,1838.472745
79.896562,100,1846.971361
80.33193,100,1855.497154
80.518927,100,1863.980516
81.022558,100,1872.519809
78.445906,100,1881.127413
79.842962,100,1889.653144
79.465671,100,1898.129956
81.869245,100,1910.112719
80.475566,100,1918.617409
79.820517,100,1927.122618
80.319454,100,1935.670934
79.014247,100,1944.297833
78.872037,100,1952.782573
79.752147,100,1961.306783
79.531731,100,1969.845937
79.531954,100,1978.372936
79.19084,100,1986.876416
80.75113,100,1998.937683
80.199384,100,2007.451324
80.711538,100,2015.972046
78.463203,100,2024.488249
81.516103,100,2032.982821
80.741558,100,2041.447193
79.382037,100,2049.966525
80.761526,100,2058.465437
80.305472,100,2067.024888
78.719843,100,2075.548809
79.248958,100,2087.511578
79.44425,100,2096.006184
79.754486,100,2104.520988
82.01105,100,2113.06769
81.553448,100,2121.583812
80.557997,100,2130.197711
80.249163,100,2138.717193
80.951836,100,2147.229733
80.712494,100,2155.772218
80.210486,100,2164.262602
79.330052,100,2176.202138
80.500292,100,2184.72156
80.643715,100,2193.346934
79.413985,100,2201.859332
78.680922,100,2210.371677
79.980182,100,2218.889312
80.49271,100,2227.407671
80.311812,100,2235.958675
80.09774,100,2244.462691
79.040381,100,2253.064336
80.022369,100,2261.577343
80.226878,100,2273.564513
79.894164,100,2282.082034
81.186177,100,2290.592249
79.698541,100,2299.13072
81.647725,100,2307.66714
80.260641,100,2316.30456
80.582523,100,2324.852191
81.330451,100,2333.377666
80.24042,100,2341.898861
78.71143,100,2350.421511
79.661816,100,2362.383009
79.051771,100,2370.911949
79.728106,100,2379.510891
79.164293,100,2388.039838
80.648335,100,2396.56068
80.617417,100,2405.06239
79.260825,100,2413.564976
80.823747,100,2422.039696
79.398793,100,2430.603825
80.594102,100,2439.129913
80.137148,100,2451.146154
80.710252,100,2459.707169
79.121609,100,2468.199115
78.346027,100,2476.718025
79.409774,100,2485.269744
79.357242,100,2493.828903
79.583305,100,2502.460114
80.961423,100,2510.971729
79.785947,100,2519.500001
80.444645,100,2528.007298
80.460111,100,2539.974316
80.712793,100,2548.463773
80.988698,100,2557.012742
78.350311,100,2565.631711
80.229188,100,2574.150388
79.037976,100,2582.681361
80.410232,100,2591.181039
80.449585,100,2599.70881
78.780318,100,2608.225345
79.35168,100,2616.778489
78.879457,100,2628.823292
81.476117,100,2637.36805
80.528922,100,2645.886261
80.159503,100,2654.42694
81.595861,100,2662.942258
81.346062,100,2671.444154
81.324468,100,2679.973475
79.58947,100,2688.492129
80.110645,100,2697.08079
80.132726,100,2705.640704
79.821075,100,2714.182461
81.296573,100,2726.122395
79.83358,100,2734.648317
78.981095,100,2743.154892
79.052473,100,2751.657923
80.630398,100,2760.295154
79.699923,100,2768.810717
81.165337,100,2777.348374
80.861369,100,2785.893301
81.857631,100,2794.447425
79.73521,100,2802.985841
78.149887,100,2814.945785
79.263423,100,2823.543088
80.690833,100,2832.072598
79.785872,100,2840.616821
80.86127,100,2849.167874
79.135496,100,2857.720573
80.56071,100,2866.230214
81.997807,100,2874.752678
79.835773,100,2883.317723
79.538343,100,2891.832542
81.293251,100,2903.852365
82.253231,100,2912.368913
80.4299,100,2920.869302
80.3892,100,2929.363018
80.066345,100,2937.877981
79.146325,100,2946.494045
80.182361,100,2955.036848
80.134467,100,2963.579333
79.805739,100,2972.136146
79.705825,100,2980.627768
81.056971,100,2992.709176
79.111024,100,3001.258775
80.302558,100,3009.887534
79.38801,100,3018.424192
81.42574,100,3026.932972
80.32187,100,3035.442816
79.546289,100,3043.995241
80.816341,100,3052.529388
78.70799,100,3061.096425
79.363485,100,3069.733357
79.50708,100,3078.287735
79.367992,100,3090.273268
80.079126,100,3098.814965
80.435949,100,3107.335243
80.734453,100,3115.865837
80.914492,100,3124.377277
79.896645,100,3133.008694
80.791801,100,3141.53562
79.76443,100,3150.037846
81.371161,100,3158.578897
79.81936,100,3167.124366
79.535918,100,3179.085545
80.559112,100,3187.612801
79.401248,100,3196.230904
80.442183,100,3204.780271
79.752852,100,3213.299518
79.099282,100,3221.818271
79.248001,100,3230.365827
79.189641,100,3238.879737
78.343775,100,3247.386352
80.100577,100,3255.927895
80.204186,100,3267.975303
81.650268,100,3276.542378
80.372016,100,3285.029322
81.16347,100,3293.562505
80.535817,100,3302.074456
80.290803,100,3310.56986
79.696311,100,3319.13694
79.466189,100,3327.778186
80.408044,100,3336.302198
81.117076,100,3344.814257
79.79753,100,3356.800528
80.802033,100,3365.346817
81.542678,100,3373.908413
80.159934,100,3382.447299
80.000777,100,3391.063564
80.733778,100,3399.608631
79.576804,100,3408.137974
79.594119,100,3416.703637
80.169175,100,3425.218099
78.759586,100,3433.724433
81.274776,100,3442.229704
79.799075,100,3454.284315
78.910254,100,3462.819661
81.892222,100,3471.374379
79.161027,100,3479.921744
78.348043,100,3488.471028
78.872832,100,3497.021304
79.786343,100,3505.546746
80.934103,100,3514.123335
78.686947,100,3522.670429
80.945368,100,3531.182064
80.010855,100,3543.126993
79.723128,100,3551.647746
80.465701,100,3560.179131
79.784864,100,3568.70083
80.121239,100,3577.33641
80.696173,100,3585.870167
80.894889,100,3594.408693
80.2051,100,3602.962238
79.582966,100,3611.50517
79.172622,100,3620.074421
80.245381,100,3632.051322
80.595312,100,3640.668913
79.491992,100,3649.192285
80.822563,100,3657.727468
79.540608,100,3666.26705
80.639568,100,3674.807603
79.547934,100,3683.351404
78.877912,100,3691.880095
79.644505,100,3700.51035
80.7475,100,3709.03774
81.02731,100,3721.013751
80.683294,100,3729.511888
78.866631,100,3738.039508
81.89262,100,3746.523094
80.283883,100,3755.067293
79.654031,100,3763.799538
79.998987,100,3772.438015
80.622112,100,3780.998921
79.773907,100,3789.526232
79.921739,100,3798.071199
80.530574,100,3806.61103
79.437839,100,3818.593976
79.374061,100,3827.335072
79.928855,100,3835.876444
78.951131,100,3844.399035
79.512909,100,3852.950557
80.831719,100,3861.508448
82.136681,100,3870.022458
79.945145,100,3878.565892
79.802119,100,3887.111922
79.408294,100,3895.749814
80.632841,100,3907.774232
80.427238,100,3916.261353
79.544866,100,3924.807927
79.977212,100,3933.3563
81.341098,100,3941.859037
79.704797,100,3950.417224
79.984147,100,3959.06337
79.886378,100,3967.595713
82.305399,100,3976.108191
80.631122,100,3984.618857
79.94564,100,3996.547751
79.176023,100,4005.102267
79.583914,100,4013.717097
78.883635,100,4022.246881
80.554228,100,4030.792357
79.463808,100,4039.327493
79.893962,100,4047.869535
79.364222,100,4056.448772
80.081255,100,4064.944248
78.963634,100,4073.486347
79.77232,100,4085.535646
80.404477,100,4094.054655
78.552352,100,4102.653669
81.790632,100,4111.200361
80.258352,100,4119.777771
80.040411,100,4128.328082
81.042439,100,4136.820077
80.053957,100,4145.484308
80.264742,100,4154.012536
79.429958,100,4162.567578
81.611351,100,4171.103318
80.802797,100,4183.065852
80.068241,100,4191.622806
80.744924,100,4200.149168
80.314525,100,4208.759097
81.226477,100,4217.278247
80.023143,100,4225.807481
78.582745,100,4234.324211
78.245608,100,4242.886838
81.847467,100,4251.415417
80.259993,100,4259.930844
81.298595,100,4271.972822
79.256937,100,4280.542607
78.79079,100,4289.096119
79.975957,100,4297.610037
79.345882,100,4306.148496
80.811614,100,4314.693955
80.290912,100,4323.236862
79.462188,100,4331.829387
80.729105,100,4340.345156
80.310093,100,4348.877111
79.526664,100,4360.843649
80.079657,100,4369.400985
79.825493,100,4377.954917
81.353542,100,4386.471005
80.030667,100,4395.111666
79.01288,100,4403.683498
81.584579,100,4412.207914
78.679035,100,4420.772543
80.99372,100,4429.325112
79.910184,100,4437.860005
