#{"t_start": 1772769487.4540894, "env_id": "None"}
r,l,t
78.280595,100,3319.115668
80.913055,100,3327.757855
81.251702,100,3336.28184
79.367464,100,3344.792398
80.541755,100,3356.77837
80.954188,100,3365.326835
82.111796,100,3373.888254
80.066557,100,3382.4265
79.22043,100,3391.042075
79.181325,100,3399.588526
80.309055,100,3408.119912
78.402401,100,3416.683843
80.408902,100,3425.201129
81.536884,100,3433.70239
81.095357,100,3442.207973
79.924315,100,3454.265085
78.364346,100,3462.798863
81.316645,100,3471.354714
78.007872,100,3479.903347
80.395429,100,3488.450223
79.204988,100,3497.004915
80.793967,100,3505.52695
80.335503,100,3514.103345
81.247352,100,3522.649307
81.055,100,3531.161497
79.965737,100,3543.107673
80.924658,100,3551.626198
79.492622,100,3560.156904
81.039595,100,3568.681018
81.4765,100,3577.316036
79.298401,100,3585.849067
80.341455,100,3594.388213
79.548584,100,3602.942646
78.90899,100,3611.48343
80.072026,100,3620.054315
81.944779,100,3632.030998
79.347891,100,3640.648214
79.248273,100,3649.170015
79.172323,100,3657.70803
81.292993,100,3666.24733
80.763401,100,3674.786919
81.220472,100,3683.336083
79.851065,100,3691.859122
79.71693,100,3700.49215
80.855417,100,3709.014807
79.150741,100,3720.993992
79.943728,100,3729.493607
79.866739,100,3738.019568
78.718733,100,3746.502995
79.763569,100,3755.044909
79.498841,100,3763.777072
80.104853,100,3772.416414
78.018902,100,3780.982297
80.600979,100,3789.505433
81.024418,100,3798.05166
79.28478,100,3806.590323
80.56457,100,3818.573839
78.057912,100,3827.317176
78.905102,100,3835.857623
80.235985,100,3844.378934
80.540654,100,3852.930747
79.080866,100,3861.490215
78.771416,100,3870.004394
81.08058,100,3878.546045
80.705906,100,3887.088757
79.727817,100,3895.728689
80.376501,100,3907.754519
79.487548,100,3916.241132
79.769862,100,3924.786264
79.23609,100,3933.336206
80.755451,100,3941.8376
77.879412,100,3950.396183
80.934897,100,3959.043245
80.290075,100,3967.573078
79.806069,100,3976.086846
80.38049,100,3984.5988
79.671691,100,3996.525076
78.869532,100,4005.080504
81.559252,100,4013.693894
80.849302,100,4022.226807
80.19361,100,4030.773667
80.160155,100,4039.305133
79.313687,100,4047.848951
79.338945,100,4056.425059
81.817219,100,4064.922328
79.944571,100,4073.46574
79.208954,100,4085.51345
77.601588,100,4094.033477
81.363975,100,4102.633028
80.179395,100,4111.179599
79.748618,100,4119.75869
81.913629,100,4128.306854
81.632605,100,4136.799823
79.630623,100,4145.46584
81.029988,100,4153.993324
79.4659,100,4162.546664
83.553369,100,4171.078264
81.306697,100,4183.044601
80.143538,100,4191.604417
79.207928,100,4200.128695
79.198492,100,4208.738832
79.442695,100,4217.259688
81.46545,100,4225.78415
80.362783,100,4234.305563
78.956299,100,4242.86791
79.342087,100,4251.395156
80.006721,100,4259.910998
79.840618,100,4271.95238
78.600081,100,4280.521723
80.26509,100,4289.07712
78.192496,100,4297.589374
80.350224,100,4306.13095
80.306893,100,4314.670204
80.498511,100,4323.21532
80.70961,100,4331.806253
80.39468,100,4340.327074
80.133512,100,4348.857683
81.031597,100,4360.821661
79.788745,100,4369.382674
80.802106,100,4377.934423
79.185743,100,4386.453806
80.940998,100,4395.092707
79.157548,100,4403.663381
80.236935,100,4412.189256
78.863913,100,4420.752048
80.676044,100,4429.306054
78.634414,100,4437.839937
