#{"t_start": 1772765040.2539577, "env_id": "None"}
r,l,t
79.609934,100,1969.959408
80.124229,100,1978.432369
80.504585,100,1986.90618
80.482636,100,1998.938332
81.679204,100,2007.441936
79.903484,100,2015.955555
79.549405,100,2024.492053
80.848924,100,2032.950741
80.657052,100,2041.425618
80.465685,100,2050.13219
79.510279,100,2058.688861
80.407292,100,2067.192923
79.959016,100,2075.697958
78.178447,100,2087.621347
80.659543,100,2096.119287
79.922768,100,2104.645105
80.533622,100,2113.240757
80.722952,100,2121.757377
81.016039,100,2130.278385
80.372828,100,2138.76563
78.648436,100,2147.270688
79.954017,100,2155.771106
80.202598,100,2164.301803
79.285499,100,2176.347485
80.800304,100,2184.859417
80.165054,100,2193.36512
79.855935,100,2201.907594
80.324561,100,2210.44158
79.95343,100,2218.965379
80.211897,100,2227.479392
80.487979,100,2235.985606
80.595722,100,2244.617427
79.629806,100,2253.142515
80.381671,100,2261.657643
81.349076,100,2273.682513
82.263218,100,2282.157079
81.968302,100,2290.6801
79.061914,100,2299.16745
80.312308,100,2307.785618
80.098687,100,2316.283535
79.059781,100,2324.798955
78.944421,100,2333.331025
79.550408,100,2341.875125
80.792687,100,2350.386711
79.869298,100,2362.350381
80.57813,100,2370.971605
80.2788,100,2379.462384
80.053228,100,2388.014974
81.211179,100,2396.499483
80.534801,100,2405.018971
81.501742,100,2413.528989
80.968031,100,2422.032116
81.312285,100,2430.630248
79.382369,100,2439.156349
79.988428,100,2451.09264
80.868233,100,2459.592581
79.208428,100,2468.11368
79.824715,100,2476.640091
79.937424,100,2485.130895
79.632181,100,2493.720739
80.624094,100,2502.250724
78.760601,100,2510.785611
82.603897,100,2519.267935
79.847135,100,2527.77436
81.653241,100,2539.675003
80.125162,100,2548.203141
80.352498,100,2556.793591
80.95332,100,2565.303265
79.983605,100,2573.823701
80.522077,100,2582.318648
80.359853,100,2590.846093
78.904916,100,2599.3824
80.482596,100,2607.891297
80.738638,100,2616.510215
79.341495,100,2628.470975
81.108074,100,2636.998075
79.534655,100,2645.521
80.340491,100,2654.030739
80.793813,100,2662.540887
80.055527,100,2671.0356
80.74332,100,2679.648819
81.708775,100,2688.143326
79.66891,100,2696.619879
80.475209,100,2705.126596
79.932933,100,2713.611644
80.269954,100,2725.554713
80.00075,100,2734.049602
81.033094,100,2742.626954
81.206575,100,2751.092397
80.01974,100,2759.482826
78.921754,100,2767.981083
79.521681,100,2776.477631
79.724715,100,2785.002544
80.293932,100,2793.509566
80.771032,100,2802.01308
80.256493,100,2814.072093
80.43265,100,2822.573992
79.844297,100,2831.060826
79.761386,100,2839.556505
81.057083,100,2848.069172
80.784098,100,2856.598306
80.336974,100,2865.127182
81.215792,100,2873.727481
80.019727,100,2882.25527
80.061165,100,2890.772309
79.755163,100,2902.688353
80.972729,100,2911.19024
79.831186,100,2919.6781
80.939027,100,2928.183907
80.328426,100,2936.770969
79.466287,100,2945.285203
79.936008,100,2953.803323
80.450528,100,2962.290284
79.941075,100,2970.789197
80.581201,100,2979.289786
80.36314,100,2991.349222
81.087958,100,2999.87336
80.814562,100,3008.346471
79.253316,100,3016.844514
79.287385,100,3025.362841
79.040881,100,3033.892817
80.914783,100,3042.418254
80.000786,100,3050.935045
79.709648,100,3059.537739
80.388009,100,3068.046453
81.070919,100,3076.565135
79.730309,100,3088.585034
78.619902,100,3097.105217
81.137237,100,3105.615418
79.804678,100,3114.176246
79.249947,100,3122.821011
79.914776,100,3131.293794
80.417037,100,3139.818965
80.574382,100,3148.322473
81.952273,100,3156.840094
80.964357,100,3165.372071
80.338387,100,3177.323332
80.542304,100,3185.903486
80.812782,100,3194.413217
80.429518,100,3202.931505
80.692529,100,3211.431892
78.518204,100,3219.964748
81.281064,100,3228.499454
80.395351,100,3237.02241
79.747466,100,3245.67008
78.751891,100,3254.20304
79.157883,100,3266.243882
80.387245,100,3274.741047
81.857497,100,3283.252026
78.358224,100,3291.750574
79.665064,100,3300.282107
80.228207,100,3308.90486
81.489227,100,3317.4432
79.926789,100,3325.956466
82.305984,100,3334.470628
80.532335,100,3343.022658
79.735505,100,3354.982424
81.493014,100,3363.482805
79.143082,100,3372.074681
81.13081,100,3380.62177
80.542014,100,3389.128836
79.461378,100,3397.623384
79.978006,100,3406.153176
79.227406,100,3414.646996
80.45876,100,3423.205144
81.530442,100,3431.721392
80.696639,100,3440.309814
78.611019,100,3452.396889
79.349718,100,3460.906609
80.800041,100,3469.440128
80.125444,100,3477.949124
80.35886,100,3486.486096
81.491383,100,3495.096524
79.7841,100,3503.611384
79.542412,100,3512.147516
80.476395,100,3520.646637
80.180518,100,3529.176383
79.910109,100,3541.140055
79.142339,100,3549.666336
80.615745,100,3558.265483
79.6206,100,3566.786025
80.442319,100,3575.308375
80.082409,100,3583.80959
81.071793,100,3592.297748
79.7083,100,3600.844754
79.484068,100,3609.387043
80.028866,100,3617.93435
79.07594,100,3629.965171
82.056854,100,3638.498948
79.304988,100,3647.008431
81.346006,100,3655.523292
79.150456,100,3664.052089
79.459591,100,3672.58244
79.380971,100,3681.118279
79.610574,100,3689.711775
79.486267,100,3698.241558
80.333263,100,3706.736645
82.151343,100,3718.707427
79.657934,100,3727.243284
80.049338,100,3735.780133
78.775217,100,3744.303689
81.374376,100,3752.875469
79.496645,100,3761.409329
79.331467,100,3769.901493
79.205271,100,3778.419302
80.780944,100,3786.925741
81.45115,100,3795.427589
79.82592,100,3803.956393
80.354069,100,3816.010014
79.844193,100,3824.550798
81.76313,100,3833.062187
79.200718,100,3841.616845
78.487406,100,3850.111382
79.058512,100,3858.609714
78.207533,100,3867.107913
80.833335,100,3875.709296
81.566835,100,3884.237557
78.934118,100,3892.723583
78.731846,100,3904.702434
79.407888,100,3913.179616
78.903343,100,3921.722792
79.005686,100,3930.269264
79.358984,100,3938.904187
80.309241,100,3947.435893
79.295935,100,3955.963225
80.402655,100,3964.480294
79.923086,100,3973.032131
77.876379,100,3981.547424
80.02549,100,3993.509672
79.916328,100,4002.094591
80.80901,100,4010.648293
80.010882,100,4019.198821
79.486896,100,4027.724944
80.898484,100,4036.236963
81.006477,100,4044.737484
81.465267,100,4053.284185
80.019549,100,4061.942437
80.878508,100,4070.503469
80.487402,100,4082.519657
81.983786,100,4091.049551
81.492296,100,4099.56154
80.539244,100,4108.075198
81.272318,100,4116.597308
81.402119,100,4125.225858
80.571022,100,4133.778453
79.682398,100,4142.337928
79.185606,100,4150.920863
79.689226,100,4159.408938
79.378122,100,4167.91416
78.715431,100,4179.937512
81.48464,100,4188.58829
80.008209,100,4197.139275
82.037281,100,4205.687359
78.61649,100,4214.199597
80.266694,100,4222.721145
80.817447,100,4231.22913
82.561308,100,4239.751052
79.175709,100,4248.306338
80.182802,100,4256.958807
79.471402,100,4268.926905
79.54316,100,4277.42673
79.903438,100,4285.958186
79.94792,100,4294.4913
81.320199,100,4303.030313
79.619401,100,4311.523201
80.803182,100,4320.139372
79.810942,100,4328.70114
79.86124,100,4337.197778
79.438304,100,4345.727768
78.780937,100,4357.738254
80.700972,100,4366.283983
80.04492,100,4374.841248
78.910915,100,4383.447547
80.33958,100,4391.978312
79.765462,100,4400.50524
78.628211,100,4409.018368
80.255159,100,4417.561344
81.236688,100,4426.103658
79.710819,100,4434.607288
