#{"t_start": 1772765040.2547529, "env_id": "None"}
r,l,t
80.068253,100,1387.055333
79.603588,100,1395.554842
80.552631,100,1404.082246
81.299399,100,1412.529022
79.782506,100,1421.030665
80.495302,100,1429.624764
79.959887,100,1438.092483
80.132109,100,1450.110591
81.118768,100,1458.58748
80.09879,100,1467.103292
80.664446,100,1475.580069
80.391002,100,1484.081058
80.583217,100,1492.696442
79.341767,100,1501.327096
79.379008,100,1509.912787
80.397759,100,1518.453226
80.118428,100,1526.996102
79.55097,100,1535.514437
82.378534,100,1547.448595
79.420236,100,1556.028543
79.992461,100,1564.540132
79.603127,100,1573.045427
79.553375,100,1581.509325
79.258911,100,1590.020435
80.155612,100,1598.533969
81.310449,100,1607.033261
80.418258,100,1615.617989
80.213854,100,1624.125228
80.380406,100,1636.086817
80.209462,100,1644.59602
78.591564,100,1653.074533
80.975284,100,1661.577913
79.7125,100,1670.072277
80.479561,100,1678.649858
80.678947,100,1687.142281
79.197979,100,1695.635757
80.141504,100,1704.133709
79.263695,100,1712.63831
81.445,100,1724.618583
81.131111,100,1733.109275
80.374947,100,1741.689613
80.117345,100,1750.191548
80.915727,100,1758.677145
79.731718,100,1767.191272
79.873953,100,1775.696317
79.246896,100,1784.2179
80.871669,100,1792.750775
79.963197,100,1801.346615
80.446238,100,1813.283216
82.030953,100,1821.786156
80.482949,100,1830.278619
79.029775,100,1838.789745
80.365566,100,1847.315533
79.213759,100,1855.838372
80.58554,100,1864.438017
80.263208,100,1872.920813
80.470617,100,1881.428179
80.087844,100,1889.920687
81.143765,100,1898.418191
80.238847,100,1910.348773
80.906724,100,1918.823377
80.169742,100,1927.424457
81.784754,100,1935.900217
79.41963,100,1944.416625
80.676195,100,1952.923907
81.643961,100,1961.435663
79.279468,100,1969.959289
81.270031,100,1978.431738
80.036231,100,1986.906718
80.684217,100,1998.937811
80.467945,100,2007.442682
79.860422,100,2015.954448
77.651463,100,2024.489412
81.542197,100,2032.950183
80.624857,100,2041.423401
79.797634,100,2050.131598
81.013934,100,2058.687722
81.100625,100,2067.190632
80.105784,100,2075.695978
79.030325,100,2087.622335
80.327055,100,2096.11832
79.803419,100,2104.64449
80.547074,100,2113.241977
80.181125,100,2121.756828
79.633186,100,2130.276892
79.494099,100,2138.761479
79.935609,100,2147.271021
80.898243,100,2155.770829
79.153402,100,2164.30227
80.387283,100,2176.34702
80.590652,100,2184.859856
80.042309,100,2193.363422
80.215732,100,2201.907017
79.043294,100,2210.439759
81.218966,100,2218.96413
78.0165,100,2227.478503
80.875249,100,2235.984914
80.457239,100,2244.614637
80.089414,100,2253.14297
80.052049,100,2261.660506
80.565749,100,2273.680243
80.372453,100,2282.15559
79.259015,100,2290.679915
79.608014,100,2299.163833
80.956766,100,2307.784516
79.5153,100,2316.282029
80.327343,100,2324.79914
80.91633,100,2333.330225
79.371926,100,2341.872625
79.152914,100,2350.384366
81.727817,100,2362.350592
80.180311,100,2370.970522
79.395048,100,2379.461991
80.261494,100,2388.015249
80.573835,100,2396.499445
80.024902,100,2405.018318
78.461647,100,2413.528694
78.89702,100,2422.02968
80.598853,100,2430.631194
80.389524,100,2439.155656
80.637804,100,2451.094145
80.02628,100,2459.590912
78.454041,100,2468.114599
79.812555,100,2476.637856
80.416824,100,2485.131425
79.700281,100,2493.71811
80.219376,100,2502.249316
80.293593,100,2510.785063
79.912318,100,2519.266923
78.057627,100,2527.773686
80.012837,100,2539.675196
80.428679,100,2548.20274
79.133642,100,2556.794398
80.036753,100,2565.302654
80.827866,100,2573.823303
78.964862,100,2582.317253
79.88366,100,2590.844535
80.333558,100,2599.384561
79.826319,100,2607.890678
78.352358,100,2616.511504
80.997725,100,2628.46682
78.872133,100,2637.000281
81.810162,100,2645.519121
80.135303,100,2654.031401
82.35594,100,2662.541207
79.841258,100,2671.0346
79.550739,100,2679.649588
79.927057,100,2688.141
79.561349,100,2696.620049
79.350175,100,2705.126003
79.283269,100,2713.610195
79.97681,100,2725.55341
79.581138,100,2734.047768
80.894275,100,2742.626829
80.796239,100,2751.091909
77.101209,100,2759.482297
79.355189,100,2767.982043
79.637873,100,2776.476436
79.17385,100,2785.002199
79.251954,100,2793.508551
81.397573,100,2802.012454
79.806425,100,2814.073236
81.026394,100,2822.569017
80.241218,100,2831.057003
81.690834,100,2839.555672
78.187704,100,2848.070001
79.429864,100,2856.597343
80.508924,100,2865.1245
79.972172,100,2873.72588
79.243699,100,2882.255818
78.3674,100,2890.769245
80.033206,100,2902.684624
81.015077,100,2911.19056
80.912937,100,2919.67607
79.479769,100,2928.183275
81.741047,100,2936.7707
78.575409,100,2945.285464
79.601,100,2953.803798
80.22034,100,2962.288362
80.683716,100,2970.787939
79.543022,100,2979.287275
79.846987,100,2991.34932
80.027809,100,2999.87163
81.499242,100,3008.345042
81.486104,100,3016.843594
79.817173,100,3025.360908
80.573749,100,3033.892045
80.029505,100,3042.419295
78.970633,100,3050.934727
79.973675,100,3059.537393
79.730378,100,3068.045549
80.880671,100,3076.56524
80.003633,100,3088.586802
80.997924,100,3097.108578
79.732952,100,3105.60916
79.620262,100,3114.174988
81.197884,100,3122.818758
82.212046,100,3131.291779
80.292457,100,3139.817539
82.174765,100,3148.32013
79.929702,100,3156.840171
81.408312,100,3165.370622
79.720454,100,3177.321726
81.22964,100,3185.904691
80.238099,100,3194.410242
80.043958,100,3202.929958
80.9652,100,3211.428583
82.051524,100,3219.961169
78.995792,100,3228.499801
79.906689,100,3237.022396
80.90167,100,3245.666305
81.328931,100,3254.201731
79.255211,100,3266.242213
80.276355,100,3274.740663
79.531488,100,3283.252201
80.353366,100,3291.750177
79.615073,100,3300.280434
80.604906,100,3308.904006
79.717814,100,3317.442284
80.806475,100,3325.953582
79.592557,100,3334.471215
79.970268,100,3343.019572
80.60541,100,3354.979707
80.54918,100,3363.484506
80.729253,100,3372.074067
79.029135,100,3380.621681
79.696227,100,3389.128634
79.940519,100,3397.625241
79.547812,100,3406.15334
80.955829,100,3414.64697
80.171524,100,3423.20407
79.044117,100,3431.719521
80.674282,100,3440.309107
79.098261,100,3452.39606
80.440857,100,3460.907929
79.560465,100,3469.439435
80.94462,100,3477.9471
78.754527,100,3486.484029
79.904184,100,3495.095574
79.39984,100,3503.609131
80.468442,100,3512.146705
79.916201,100,3520.645952
79.253966,100,3529.175712
80.907271,100,3541.141097
80.520596,100,3549.664595
80.52418,100,3558.263941
79.77873,100,3566.783346
79.910126,100,3575.305913
80.809435,100,3583.80601
79.286163,100,3592.295425
80.195079,100,3600.843147
79.520633,100,3609.388361
79.717077,100,3617.932492
79.580411,100,3629.965047
81.149546,100,3638.496638
80.339098,100,3647.006359
81.134677,100,3655.522021
79.787535,100,3664.052821
78.907241,100,3672.584464
80.898954,100,3681.117882
80.465044,100,3689.711124
80.733513,100,3698.241319
81.864122,100,3706.733531
80.211219,100,3718.70792
82.216368,100,3727.242007
79.543388,100,3735.77893
81.31117,100,3744.301667
80.887532,100,3752.875112
79.05876,100,3761.407539
80.036234,100,3769.903659
80.500406,100,3778.417329
78.977151,100,3786.925098
80.748003,100,3795.427188
81.131684,100,3803.95523
80.725015,100,3816.009232
79.895705,100,3824.550137
80.657129,100,3833.0613
81.538392,100,3841.616193
79.56586,100,3850.111936
80.98254,100,3858.608597
80.529864,100,3867.107307
79.865515,100,3875.709469
81.174439,100,3884.237999
80.992926,100,3892.724373
78.030008,100,3904.700701
80.057518,100,3913.178556
80.495211,100,3921.721837
79.159441,100,3930.268256
79.452821,100,3938.905924
80.415528,100,3947.435955
80.545551,100,3955.962588
80.870068,100,3964.479055
79.232135,100,3973.033084
81.55749,100,3981.546611
79.181162,100,3993.508354
80.791709,100,4002.09397
81.195482,100,4010.646712
80.636616,100,4019.197391
80.473803,100,4027.726354
80.985833,100,4036.23859
79.377199,100,4044.738064
79.783597,100,4053.281833
80.629976,100,4061.942151
78.413545,100,4070.502214
80.695516,100,4082.518054
81.523386,100,4091.043658
79.232501,100,4099.558399
80.681729,100,4108.075579
79.853243,100,4116.598145
80.225163,100,4125.225271
81.572806,100,4133.779326
80.365233,100,4142.33813
81.586807,100,4150.92075
79.941452,100,4159.409951
80.261852,100,4167.913423
79.908639,100,4179.937204
78.909853,100,4188.585464
80.571255,100,4197.137157
81.35957,100,4205.686633
81.29879,100,4214.200505
80.220773,100,4222.723475
80.842049,100,4231.229073
79.400359,100,4239.753794
79.11583,100,4248.303955
80.060896,100,4256.958854
81.395336,100,4268.92299
79.681794,100,4277.425356
79.330428,100,4285.958138
79.427905,100,4294.490527
80.257062,100,4303.030937
79.733655,100,4311.520397
81.156464,100,4320.141072
79.710096,100,4328.701216
80.415193,100,4337.195748
79.752068,100,4345.726896
78.096516,100,4357.736836
79.420324,100,4366.282792
79.91388,100,4374.840319
79.231537,100,4383.446468
78.643884,100,4391.973335
81.527964,100,4400.505603
80.77255,100,4409.018511
79.996613,100,4417.559347
80.896204,100,4426.104705
80.844109,100,4434.602385
