#{"t_start": 1772765040.2558963, "env_id": "None"}
r,l,t
80.996724,100,792.122449
79.015746,100,800.722172
78.246009,100,809.235702
79.845199,100,821.209183
80.815077,100,829.703971
79.596996,100,838.191586
80.015245,100,846.680181
78.046301,100,855.177181
79.820359,100,863.73645
79.934876,100,872.228995
80.398428,100,880.705395
79.191802,100,889.165677
81.447064,100,897.641043
80.010993,100,909.614865
81.235032,100,918.106782
80.272013,100,926.709566
81.305259,100,935.218664
82.005332,100,943.735349
78.727553,100,952.262958
80.345817,100,960.777251
80.369574,100,969.26082
80.450492,100,977.753916
80.100925,100,986.320944
80.059487,100,998.248121
80.786806,100,1006.793352
79.815408,100,1015.561715
81.967991,100,1024.094414
80.739565,100,1032.592803
80.764063,100,1041.107167
79.276725,100,1049.699996
79.938987,100,1058.176619
80.92564,100,1066.69421
80.170931,100,1075.295867
80.4412,100,1087.206896
79.986183,100,1095.707342
79.710455,100,1104.162531
80.67611,100,1112.778287
80.33573,100,1121.233172
79.973843,100,1129.727649
80.187167,100,1138.236125
79.127768,100,1146.777658
79.95785,100,1155.233347
80.569935,100,1163.716427
82.374471,100,1172.317145
79.884101,100,1184.327012
81.118617,100,1192.854295
78.432027,100,1201.363603
79.458759,100,1209.86433
80.248274,100,1218.323388
80.973526,100,1226.816527
79.364978,100,1235.432872
79.944235,100,1243.926435
80.298721,100,1252.441303
82.21142,100,1260.936837
79.671363,100,1272.960538
79.808351,100,1281.427541
80.067834,100,1289.940219
81.614457,100,1298.533404
79.337942,100,1307.064633
80.610673,100,1315.555848
81.235954,100,1324.08405
80.716674,100,1332.570035
79.891621,100,1341.049868
82.217671,100,1349.529561
81.034042,100,1361.527095
79.590276,100,1370.034362
78.386799,100,1378.564743
79.467852,100,1387.054299
79.976346,100,1395.553931
80.040029,100,1404.080835
79.562154,100,1412.528207
79.133798,100,1421.027703
80.288119,100,1429.62449
81.324527,100,1438.091603
80.492355,100,1450.111369
80.834292,100,1458.585272
79.030208,100,1467.102173
80.60955,100,1475.580522
80.009526,100,1484.082947
82.639841,100,1492.696504
80.165662,100,1501.326738
81.221984,100,1509.909636
80.252615,100,1518.450928
79.915623,100,1526.993855
80.01964,100,1535.511989
81.763087,100,1547.448276
80.595888,100,1556.023282
80.290629,100,1564.538366
80.466419,100,1573.044573
80.982222,100,1581.509138
80.681357,100,1590.019337
79.381107,100,1598.534231
80.610807,100,1607.02956
81.408756,100,1615.61481
81.050841,100,1624.120022
81.125304,100,1636.089097
80.56412,100,1644.594671
79.763887,100,1653.07369
80.545723,100,1661.57651
81.190622,100,1670.071976
80.390723,100,1678.648715
80.193114,100,1687.141634
79.032635,100,1695.63486
80.357733,100,1704.131493
79.734071,100,1712.636508
80.510189,100,1724.619751
81.323954,100,1733.108462
78.938219,100,1741.688231
79.891906,100,1750.194127
79.161335,100,1758.676667
82.183157,100,1767.190702
79.042652,100,1775.696057
80.431098,100,1784.216124
80.354692,100,1792.75158
79.80956,100,1801.345703
80.269953,100,1813.281953
79.503906,100,1821.785272
80.60132,100,1830.278968
79.632365,100,1838.787629
80.313637,100,1847.317369
80.832486,100,1855.835229
81.889708,100,1864.437231
80.317258,100,1872.920112
79.560849,100,1881.427009
79.170245,100,1889.919019
80.176971,100,1898.417738
79.323836,100,1910.347969
79.389197,100,1918.823675
79.625086,100,1927.42389
81.857342,100,1935.90162
80.734136,100,1944.4164
78.775109,100,1952.923885
79.877116,100,1961.433171
79.986396,100,1969.957401
79.978947,100,1978.430892
79.695338,100,1986.905449
79.115614,100,1998.937768
81.067926,100,2007.43812
81.064545,100,2015.953794
77.453191,100,2024.489498
80.553285,100,2032.951329
80.371039,100,2041.423356
81.243186,100,2050.130591
80.218941,100,2058.686618
80.092998,100,2067.192142
80.117205,100,2075.694168
80.001721,100,2087.619349
79.766523,100,2096.115708
79.790671,100,2104.646017
81.167694,100,2113.239654
80.68945,100,2121.757466
80.557793,100,2130.27543
81.753264,100,2138.761811
81.447413,100,2147.270032
79.010441,100,2155.771816
79.022997,100,2164.299345
80.086024,100,2176.345799
80.478507,100,2184.859484
79.717549,100,2193.362879
79.40838,100,2201.904089
81.288263,100,2210.439651
79.83355,100,2218.96337
79.839372,100,2227.47638
79.850216,100,2235.982086
79.715247,100,2244.615555
81.248833,100,2253.140603
79.991081,100,2261.658644
78.671796,100,2273.682434
81.884849,100,2282.152735
77.996943,100,2290.678216
82.352465,100,2299.164812
77.63079,100,2307.782118
80.277835,100,2316.281187
81.886301,100,2324.798313
79.945969,100,2333.328043
79.525151,100,2341.87309
79.734551,100,2350.384253
80.711069,100,2362.349094
79.853,100,2370.972352
79.983489,100,2379.461205
79.826763,100,2388.013161
81.444537,100,2396.497802
80.872828,100,2405.016867
81.13092,100,2413.525419
80.043358,100,2422.02967
80.089359,100,2430.629088
79.946881,100,2439.157343
79.268655,100,2451.090907
79.566609,100,2459.589986
81.002784,100,2468.113232
78.732677,100,2476.638687
79.510089,100,2485.130154
79.31436,100,2493.718693
80.510638,100,2502.248666
80.098798,100,2510.783264
80.737605,100,2519.264982
80.258378,100,2527.772022
78.868383,100,2539.677929
79.850864,100,2548.199278
78.28451,100,2556.792995
78.008682,100,2565.302561
81.233404,100,2573.822205
80.329671,100,2582.316317
80.319037,100,2590.844074
80.242113,100,2599.383411
79.216938,100,2607.888802
80.306089,100,2616.508627
81.019405,100,2628.468265
80.964583,100,2636.999586
80.702171,100,2645.519233
80.271933,100,2654.030563
79.382336,100,2662.540478
80.457307,100,2671.034979
80.145862,100,2679.647669
79.60823,100,2688.139457
79.619606,100,2696.620004
78.827906,100,2705.12345
79.039928,100,2713.609784
80.689822,100,2725.552405
80.715229,100,2734.047679
81.102266,100,2742.623947
80.68744,100,2751.090761
80.91412,100,2759.476248
79.482377,100,2767.980285
79.973317,100,2776.475523
79.819021,100,2785.001465
79.659529,100,2793.507988
81.399124,100,2802.009952
78.958215,100,2814.072906
79.073446,100,2822.570322
79.629297,100,2831.058229
82.127051,100,2839.554578
81.711093,100,2848.069087
78.741009,100,2856.596614
80.583129,100,2865.125124
78.428192,100,2873.726777
80.904382,100,2882.254706
80.5593,100,2890.770088
79.593207,100,2902.684927
78.825569,100,2911.189674
79.280188,100,2919.676152
79.351321,100,2928.180526
79.87663,100,2936.769907
80.502772,100,2945.285084
80.305337,100,2953.80128
80.384003,100,2962.287907
79.888479,100,2970.789099
80.689478,100,2979.28617
81.095431,100,2991.347644
78.995546,100,2999.871482
80.178179,100,3008.343899
81.376483,100,3016.841947
78.54964,100,3025.360565
79.66751,100,3033.891395
80.451272,100,3042.417156
79.677122,100,3050.934008
80.920765,100,3059.536102
79.005785,100,3068.043091
79.514052,100,3076.564207
81.36393,100,3088.584863
80.538572,100,3097.110572
80.224314,100,3105.610525
80.567806,100,3114.175314
79.102766,100,3122.817662
80.538267,100,3131.290987
80.535626,100,3139.817117
80.39545,100,3148.321609
80.156123,100,3156.836611
80.373152,100,3165.368035
79.141858,100,3177.319782
80.299989,100,3185.90427
80.275088,100,3194.412297
80.001196,100,3202.926642
83.092321,100,3211.427485
78.989631,100,3219.962928
80.551154,100,3228.497563
81.816999,100,3237.02156
81.279538,100,3245.668851
80.417933,100,3254.201407
79.303931,100,3266.243158
80.277623,100,3274.740087
80.858922,100,3283.250565
79.090742,100,3291.747967
81.003384,100,3300.279572
82.302558,100,3308.90286
79.111166,100,3317.440469
82.001358,100,3325.953537
78.914165,100,3334.467493
79.651082,100,3343.018537
81.904252,100,3354.977706
80.540686,100,3363.483146
80.264703,100,3372.073837
79.796933,100,3380.619053
81.053232,100,3389.125142
79.646798,100,3397.622046
78.547739,100,3406.149641
82.248919,100,3414.645422
79.907278,100,3423.202706
81.431497,100,3431.718462
80.56361,100,3440.308388
79.060516,100,3452.395553
80.769303,100,3460.904745
78.93267,100,3469.43969
79.112675,100,3477.944698
79.907115,100,3486.48495
80.018982,100,3495.09364
79.326994,100,3503.606804
79.687449,100,3512.142201
79.94002,100,3520.645229
79.711912,100,3529.176216
81.323811,100,3541.139086
80.435386,100,3549.663428
80.222615,100,3558.263655
82.252258,100,3566.782612
80.576833,100,3575.306334
80.683063,100,3583.806798
79.183402,100,3592.294914
80.168026,100,3600.841792
81.278921,100,3609.386194
79.961569,100,3617.930815
80.276273,100,3629.963732
78.572865,100,3638.494406
81.175104,100,3647.006337
79.731192,100,3655.523358
80.720535,100,3664.051431
81.050435,100,3672.583258
79.979902,100,3681.116402
80.179577,100,3689.710707
80.858965,100,3698.241213
79.994402,100,3706.734449
79.506936,100,3718.705818
79.585703,100,3727.243246
79.376653,100,3735.777937
79.930354,100,3744.301321
80.297634,100,3752.872414
78.76671,100,3761.40758
81.628889,100,3769.901645
80.491606,100,3778.417304
80.107542,100,3786.924311
79.320079,100,3795.42739
78.914431,100,3803.953691
79.823739,100,3816.008578
81.613847,100,3824.549009
80.823527,100,3833.06004
80.31489,100,3841.614809
78.455084,100,3850.110689
79.693169,100,3858.609436
80.627607,100,3867.103908
80.014166,100,3875.708558
80.703469,100,3884.235967
80.337687,100,3892.725096
80.380316,100,3904.700166
80.545482,100,3913.178115
80.336399,100,3921.720503
79.237381,100,3930.267107
78.490233,100,3938.903265
81.337419,100,3947.436002
78.96648,100,3955.962234
81.275763,100,3964.476665
80.188356,100,3973.03196
80.354288,100,3981.54452
80.880573,100,3993.508027
79.087635,100,4002.092838
78.862458,100,4010.646893
82.598957,100,4019.196701
80.410219,100,4027.723458
81.275308,100,4036.235378
80.0116,100,4044.736646
79.519597,100,4053.282446
78.521414,100,4061.938958
83.014864,100,4070.501934
77.947086,100,4082.518109
79.327028,100,4091.046756
79.828855,100,4099.558594
79.644794,100,4108.075036
80.778243,100,4116.595995
79.049257,100,4125.223649
80.967917,100,4133.778533
80.214416,100,4142.33451
80.079572,100,4150.918532
80.270687,100,4159.406884
80.889844,100,4167.911781
79.952275,100,4179.93629
81.413609,100,4188.585325
80.604981,100,4197.134979
81.132772,100,4205.685485
80.346658,100,4214.199824
79.717094,100,4222.722617
81.598737,100,4231.227638
80.010538,100,4239.749994
79.833951,100,4248.30419
81.322151,100,4256.957708
80.38637,100,4268.922549
78.937946,100,4277.423168
79.06725,100,4285.956672
81.670452,100,4294.491363
81.39131,100,4303.029411
81.18716,100,4311.519827
80.064698,100,4320.139761
79.712617,100,4328.700239
79.528726,100,4337.196026
80.147586,100,4345.726709
80.942738,100,4357.73701
79.508085,100,4366.281299
80.147428,100,4374.841249
80.225652,100,4383.445884
81.871854,100,4391.97411
80.235567,100,4400.504449
82.734111,100,4409.017254
80.493726,100,4417.558747
80.301544,100,4426.103542
79.623762,100,4434.604333
