#{"t_start": 1772773937.7280898, "env_id": "None"}
r,l,t
80.021618,100,791.41147
79.870986,100,799.894011
81.314884,100,808.362522
79.761958,100,820.439747
79.505182,100,828.932809
78.725232,100,837.43768
80.045929,100,845.923781
81.136947,100,854.407768
79.579655,100,862.933048
80.41338,100,871.441807
79.470025,100,879.921109
80.792889,100,888.453354
80.723795,100,896.926999
80.351613,100,908.918358
78.203098,100,917.45978
78.482619,100,925.912421
80.898699,100,934.392127
80.089131,100,942.865327
78.126713,100,951.460348
79.870992,100,959.955408
79.294045,100,968.41242
79.605491,100,976.882552
80.28603,100,985.399348
81.336863,100,997.364215
80.686764,100,1005.810959
79.912657,100,1014.342701
79.964351,100,1022.820398
80.093005,100,1031.271765
79.508584,100,1039.7623
81.330641,100,1048.241491
80.080945,100,1056.74068
79.057514,100,1065.23514
80.89646,100,1073.782912
81.433648,100,1085.730736
79.602655,100,1094.233377
79.366795,100,1102.744792
80.691075,100,1111.265316
81.389596,100,1119.739992
80.415825,100,1128.213609
79.727437,100,1136.814885
80.004689,100,1145.252356
81.624821,100,1153.765952
79.667661,100,1162.282828
79.314526,100,1170.810387
80.394676,100,1182.7553
80.770445,100,1191.241445
80.443687,100,1199.814982
81.042347,100,1208.312423
79.446639,100,1216.816166
80.156867,100,1225.330381
79.695297,100,1233.843992
80.036796,100,1242.367566
79.754499,100,1250.891444
79.605162,100,1259.474974
79.408267,100,1271.419261
79.236347,100,1279.886176
80.645664,100,1288.439845
79.655431,100,1296.935453
81.312745,100,1305.410111
82.139838,100,1313.917499
81.29411,100,1322.527276
77.988343,100,1331.065747
82.86191,100,1339.5394
80.884411,100,1348.02713
78.607099,100,1359.99931
80.796278,100,1368.487225
81.528074,100,1376.996055
80.90394,100,1385.5906
81.046493,100,1394.083004
79.778723,100,1402.599614
80.359506,100,1411.06203
80.35462,100,1419.519809
79.193722,100,1428.038172
81.104238,100,1436.515015
79.559891,100,1448.524411
79.060586,100,1457.050905
79.036523,100,1465.524171
79.401575,100,1474.027187
80.293397,100,1482.547904
80.566096,100,1491.05372
79.152294,100,1499.512189
80.624317,100,1507.989136
80.696059,100,1516.564147
80.213336,100,1524.995084
79.828694,100,1533.485365
81.10798,100,1545.405423
80.282344,100,1553.912228
79.483978,100,1562.350913
80.959515,100,1570.855736
80.1127,100,1579.434822
79.98403,100,1587.942744
79.614157,100,1596.423008
81.756022,100,1604.892336
80.37682,100,1613.402451
80.526691,100,1621.932314
78.897808,100,1633.899767
79.428199,100,1642.496566
79.155795,100,1650.983213
79.682249,100,1659.437495
79.734187,100,1667.923217
81.176586,100,1676.407698
80.764019,100,1684.867195
79.777323,100,1693.389342
79.316845,100,1701.968834
81.055874,100,1710.479452
79.936669,100,1722.417786
79.551267,100,1730.878547
79.892707,100,1739.38308
79.466489,100,1747.919755
80.394364,100,1756.45606
80.701682,100,1765.053681
80.497511,100,1773.532324
80.750076,100,1782.038952
80.646487,100,1790.572273
82.232081,100,1799.044681
80.045882,100,1811.000041
80.647907,100,1819.511799
81.076886,100,1828.099016
79.628883,100,1836.568206
81.633673,100,1845.100143
80.729032,100,1853.592444
81.337497,100,1862.146135
80.155396,100,1870.715153
80.193539,100,1879.217469
79.065068,100,1887.785102
80.367796,100,1896.317689
80.767006,100,1908.3028
79.806155,100,1916.818222
80.168724,100,1925.306463
80.481614,100,1933.806314
80.077982,100,1942.294391
79.47051,100,1950.896303
81.447762,100,1959.364624
81.262952,100,1967.865077
79.898129,100,1976.392023
81.96959,100,1984.86992
80.862832,100,1996.729515
79.168247,100,2005.251544
80.460566,100,2013.876457
79.619971,100,2022.415051
80.758507,100,2030.94887
80.350164,100,2039.464386
80.775436,100,2047.950741
80.948321,100,2056.475216
79.704786,100,2064.995763
78.48812,100,2073.532552
79.44498,100,2085.561342
79.82452,100,2094.047809
80.008645,100,2102.551018
79.683313,100,2111.026905
79.918136,100,2119.512754
79.862966,100,2128.055048
80.178565,100,2136.68002
79.648498,100,2145.185377
78.167556,100,2153.689767
79.917848,100,2162.216833
80.542549,100,2174.151734
78.919481,100,2182.650697
80.868431,100,2191.204796
78.670005,100,2199.804039
80.858367,100,2208.364546
80.406514,100,2216.908509
80.736166,100,2225.426723
79.684466,100,2233.940602
82.094138,100,2242.445539
79.264352,100,2251.000634
79.021951,100,2259.493878
81.428337,100,2271.559227
80.568359,100,2280.05957
79.29862,100,2288.594179
80.320261,100,2297.089268
80.516282,100,2305.610935
79.927826,100,2314.111134
78.102666,100,2322.640853
81.829271,100,2331.237246
79.515293,100,2339.728331
78.993058,100,2348.271834
81.491315,100,2360.190109
80.184558,100,2368.702112
81.533408,100,2377.239264
79.731137,100,2385.71093
79.087651,100,2394.308283
80.494626,100,2402.795902
80.113623,100,2411.289081
80.378417,100,2419.789513
80.723,100,2428.313097
79.814798,100,2436.837654
81.360631,100,2448.776594
80.488189,100,2457.356594
81.521582,100,2465.851945
81.014259,100,2474.342339
80.358387,100,2482.86162
80.720522,100,2491.38397
80.551037,100,2499.862654
80.858048,100,2508.35517
79.366032,100,2516.93728
82.538279,100,2525.449187
79.749525,100,2537.429205
79.058729,100,2545.950511
79.954585,100,2554.413366
80.062644,100,2562.9303
80.994101,100,2571.41312
78.858958,100,2580.007471
77.585123,100,2588.893432
81.512877,100,2597.818476
79.182579,100,2606.70471
80.998455,100,2615.588428
81.716587,100,2628.175818
81.014952,100,2637.073685
78.215475,100,2646.065353
80.017671,100,2654.950293
80.422055,100,2663.894481
81.202497,100,2672.812341
79.451802,100,2681.699815
79.766814,100,2690.656887
78.55972,100,2699.567003
81.197167,100,2708.562798
79.679127,100,2717.480042
79.045894,100,2729.975648
79.623414,100,2738.907983
81.713334,100,2747.882156
79.738237,100,2756.803502
80.890894,100,2765.702211
80.076044,100,2774.670381
80.534019,100,2783.56974
79.718818,100,2792.514873
80.366309,100,2801.431842
79.423937,100,2810.302665
81.14526,100,2823.20056
80.687669,100,2832.072447
79.737629,100,2841.113108
80.141454,100,2850.157158
80.505049,100,2859.197656
78.932808,100,2868.178917
81.3933,100,2877.108408
79.48378,100,2886.136257
81.129674,100,2895.080988
80.82013,100,2904.101397
78.681256,100,2917.441913
81.579011,100,2927.985897
80.924513,100,2940.202875
79.18539,100,2970.36506
79.5057,100,2979.351656
80.706634,100,2988.43011
80.620597,100,2997.439045
80.964215,100,3006.481648
79.317831,100,3015.456471
77.511381,100,3024.530555
79.868507,100,3037.600991
79.157928,100,3046.569869
81.08572,100,3055.587947
81.116039,100,3064.597566
80.614178,100,3073.656072
79.152588,100,3082.256564
80.360576,100,3091.993116
80.668032,100,3100.736498
78.536723,100,3109.742153
78.968634,100,3118.774603
80.778935,100,3127.792006
80.870273,100,3140.735135
80.018077,100,3149.932946
79.914392,100,3159.139902
79.470993,100,3168.337861
80.423832,100,3177.424731
79.29824,100,3186.409611
79.533879,100,3195.475677
81.027313,100,3204.658722
80.656775,100,3214.779713
82.639506,100,3227.477371
80.858069,100,3261.469914
81.261361,100,3270.659298
79.474777,100,3279.656148
79.810513,100,3288.641861
81.96093,100,3297.767687
78.027669,100,3306.811055
79.352608,100,3315.754053
79.767478,100,3324.70365
80.353412,100,3333.714484
79.738137,100,3342.732731
80.42372,100,3355.828067
80.394121,100,3364.891974
79.472252,100,3373.956679
80.418848,100,3383.015234
80.986022,100,3391.99666
80.192989,100,3401.044089
78.993519,100,3410.041835
79.809231,100,3419.044604
80.678624,100,3428.206083
80.481879,100,3437.20801
79.825587,100,3449.971601
80.43045,100,3458.953163
79.952501,100,3467.995834
80.143179,100,3477.066518
79.042697,100,3486.134845
79.735568,100,3495.246128
78.63495,100,3504.259368
79.057456,100,3513.273997
79.874553,100,3522.254403
79.814915,100,3530.779736
80.041762,100,3539.290032
81.001718,100,3551.33605
78.955634,100,3559.920479
80.718368,100,3568.446984
80.077169,100,3576.931865
79.67286,100,3585.461424
79.37138,100,3593.956813
80.513418,100,3602.459072
79.893037,100,3610.962977
80.025387,100,3619.5015
79.47527,100,3628.217779
81.541826,100,3640.196613
81.103557,100,3648.69932
80.510514,100,3657.168101
81.100392,100,3665.693465
81.07421,100,3674.208132
79.652374,100,3682.818707
78.642206,100,3691.315631
80.889979,100,3699.837899
78.731357,100,3708.327456
79.989589,100,3716.805911
81.601145,100,3728.813301
82.119505,100,3737.318577
80.194705,100,3745.941215
79.490461,100,3754.41299
80.865504,100,3762.911118
79.798949,100,3771.37662
81.974902,100,3779.885588
80.867667,100,3788.427596
80.155659,100,3796.952233
80.732462,100,3805.473112
78.91455,100,3817.543572
79.271831,100,3826.09768
80.60872,100,3834.601165
81.431637,100,3843.067878
80.977392,100,3851.575343
80.411985,100,3860.054338
78.200329,100,3868.573583
80.257266,100,3877.16796
80.753029,100,3885.676848
80.54631,100,3894.190977
80.315466,100,3902.672118
78.989443,100,3914.702519
81.070861,100,3923.199947
80.742533,100,3931.712785
79.781751,100,3940.292735
80.685486,100,3948.790126
78.026129,100,3957.30505
80.072696,100,3965.807112
80.652024,100,3974.312694
80.755152,100,3982.850386
79.1525,100,3991.401722
79.969307,100,4003.476043
78.701205,100,4011.932706
79.211877,100,4020.389607
80.524529,100,4028.901515
81.172008,100,4037.393588
80.081767,100,4045.924286
80.047425,100,4054.393941
80.181468,100,4062.96902
80.372404,100,4071.451764
80.925778,100,4079.92569
78.862566,100,4091.873652
79.761448,100,4100.382162
81.228133,100,4108.885013
79.536179,100,4117.384881
81.212567,100,4125.964712
81.222781,100,4134.466798
81.851948,100,4142.951685
80.197224,100,4151.466995
79.090374,100,4159.926829
81.386643,100,4168.445018
81.080787,100,4180.377641
80.275956,100,4188.992124
79.987698,100,4197.46268
78.736031,100,4205.993686
79.327068,100,4214.523684
80.516731,100,4223.077502
80.855885,100,4231.575221
80.311295,100,4240.065462
79.765307,100,4248.650346
81.471303,100,4257.157688
80.527866,100,4265.639294
78.948648,100,4277.592466
80.059411,100,4286.114858
80.709333,100,4294.635483
78.797207,100,4303.150011
80.278348,100,4311.747629
79.05991,100,4320.267067
80.173415,100,4328.760131
80.877598,100,4337.265581
80.293893,100,4345.765831
80.484436,100,4354.280982
80.677091,100,4366.236664
78.704129,100,4374.865889
80.584506,100,4383.34293
80.706931,100,4391.879217
80.600571,100,4400.395766
80.005956,100,4408.911658
81.205473,100,4417.433374
80.798052,100,4425.980054
80.826111,100,4434.467666
80.419431,100,4443.086875
81.675933,100,4455.020243
79.270214,100,4463.533343
79.799751,100,4472.048597
81.194858,100,4480.543598
79.883027,100,4489.055284
80.241279,100,4497.558494
79.339299,100,4506.164163
78.79882,100,4514.727974
79.7827,100,4523.276197
81.219903,100,4531.810769
