#{"t_start": 1772773937.766994, "env_id": "None"}
r,l,t
80.797258,100,1250.854053
79.895457,100,1259.435802
80.096008,100,1271.3804
80.528789,100,1279.848752
78.113222,100,1288.400381
79.459895,100,1296.895046
79.678212,100,1305.372126
79.93784,100,1313.877176
80.109059,100,1322.487966
81.796358,100,1331.02857
81.308844,100,1339.502679
79.946953,100,1347.989972
81.024147,100,1359.961423
78.287817,100,1368.449607
79.187856,100,1376.958062
79.471603,100,1385.54899
80.161176,100,1394.045229
78.904693,100,1402.559959
81.538386,100,1411.022222
81.645327,100,1419.480942
79.292597,100,1427.995706
78.702011,100,1436.478075
79.194657,100,1448.484069
80.538354,100,1457.012362
80.413189,100,1465.482386
80.641099,100,1473.989733
81.012703,100,1482.508437
79.228281,100,1491.012037
80.459324,100,1499.473436
80.309559,100,1507.949886
79.770435,100,1516.525502
80.786194,100,1524.95544
79.328056,100,1533.44827
79.990566,100,1545.365053
78.133456,100,1553.874667
81.019773,100,1562.311966
78.606739,100,1570.816538
78.845407,100,1579.395381
78.951387,100,1587.904859
80.500143,100,1596.383269
81.300608,100,1604.853255
79.592061,100,1613.364584
81.116176,100,1621.893567
81.772705,100,1633.86244
80.113441,100,1642.458364
79.261832,100,1650.943359
79.513031,100,1659.397185
80.910149,100,1667.881897
78.557811,100,1676.369716
80.975984,100,1684.829336
81.310353,100,1693.348452
78.690369,100,1701.930221
80.363085,100,1710.440919
79.359496,100,1722.382375
79.756652,100,1730.838459
80.48443,100,1739.345154
80.931069,100,1747.883158
79.13853,100,1756.415618
81.197873,100,1765.014932
80.383237,100,1773.492895
79.11882,100,1782.000529
79.923328,100,1790.531006
80.549909,100,1799.006743
80.070993,100,1810.962189
79.946853,100,1819.467441
79.208691,100,1828.058656
79.779613,100,1836.532802
79.451686,100,1845.061136
80.481715,100,1853.556708
80.175277,100,1862.106868
80.984395,100,1870.677547
80.697634,100,1879.178077
79.476103,100,1887.745165
81.800308,100,1896.278026
79.309899,100,1908.262975
80.548591,100,1916.778359
79.031518,100,1925.266321
79.579078,100,1933.766181
80.535011,100,1942.256689
78.802941,100,1950.85786
80.884302,100,1959.327279
80.791241,100,1967.827013
79.842964,100,1976.349385
79.42753,100,1984.831113
80.755862,100,1996.691794
79.97234,100,2005.210923
80.246014,100,2013.836356
79.930678,100,2022.377929
80.747341,100,2030.911261
79.40615,100,2039.426595
79.775068,100,2047.909514
79.898606,100,2056.437696
80.331931,100,2064.957562
79.298707,100,2073.494789
80.289079,100,2085.522576
79.641778,100,2094.009133
79.686664,100,2102.514032
79.308756,100,2110.987217
78.76797,100,2119.472755
78.483176,100,2128.013495
80.304746,100,2136.642736
78.60714,100,2145.14916
81.659735,100,2153.651531
78.948564,100,2162.176418
80.4984,100,2174.112369
81.262061,100,2182.610709
81.551799,100,2191.164304
80.511778,100,2199.763075
81.550008,100,2208.325233
79.228925,100,2216.871422
79.241547,100,2225.388609
81.676934,100,2233.902526
79.468972,100,2242.403157
78.470692,100,2250.96344
81.738329,100,2259.455081
80.35978,100,2271.521645
80.364897,100,2280.019785
80.749652,100,2288.556055
79.780066,100,2297.05038
79.363211,100,2305.57283
80.84501,100,2314.073553
78.698614,100,2322.603202
81.839801,100,2331.19618
80.192033,100,2339.688765
80.323132,100,2348.23225
80.252049,100,2360.152032
81.263566,100,2368.665618
80.808411,100,2377.203928
80.311227,100,2385.673124
80.299473,100,2394.26749
80.382098,100,2402.755698
80.787662,100,2411.254344
78.596716,100,2419.753412
80.526065,100,2428.276902
81.029688,100,2436.79906
80.04557,100,2448.73787
80.109602,100,2457.319691
80.641333,100,2465.811425
80.410583,100,2474.304236
80.821289,100,2482.822677
78.497971,100,2491.34512
80.277757,100,2499.82442
79.766016,100,2508.314471
80.348668,100,2516.895904
81.589157,100,2525.411547
79.842646,100,2537.389943
78.606343,100,2545.910532
79.76246,100,2554.376038
78.707296,100,2562.891562
78.64153,100,2571.375298
79.830747,100,2579.970532
79.958799,100,2588.851783
81.654409,100,2597.779729
79.791266,100,2606.667006
80.770139,100,2615.548865
80.699253,100,2628.137331
80.174008,100,2637.035722
80.27123,100,2646.023028
80.682612,100,2654.911591
79.482997,100,2663.856011
79.814839,100,2672.773043
80.452984,100,2681.659238
78.763794,100,2690.61943
80.071526,100,2699.525073
80.043811,100,2708.523804
80.484705,100,2717.443171
79.781726,100,2729.935822
78.077236,100,2738.872261
80.004673,100,2747.842408
79.602172,100,2756.76557
80.799361,100,2765.664335
80.191694,100,2774.632646
81.96899,100,2783.532687
79.449229,100,2792.471937
79.893559,100,2801.390244
81.053862,100,2810.263273
80.309646,100,2823.163619
79.495283,100,2832.032596
81.472032,100,2841.075765
79.874683,100,2850.12007
79.960118,100,2859.155204
80.790725,100,2868.136038
80.214918,100,2877.069069
79.607112,100,2886.097547
81.477075,100,2895.044548
80.345758,100,2904.062161
81.585324,100,2917.399613
80.300836,100,2927.946793
80.771828,100,2940.160391
79.668219,100,2970.326261
79.690854,100,2979.311936
80.788841,100,2988.389519
81.70123,100,2997.400699
81.127626,100,3006.443922
80.035634,100,3015.417613
79.783318,100,3024.489615
82.84333,100,3037.559609
79.797069,100,3046.533654
80.623489,100,3055.547456
80.43945,100,3064.560215
79.847891,100,3073.616933
81.780592,100,3082.21919
80.200583,100,3091.954221
79.318773,100,3100.698386
81.337926,100,3109.701355
79.858332,100,3118.735785
80.155707,100,3127.754347
80.175677,100,3140.699745
81.681559,100,3149.892574
80.335186,100,3159.096602
82.078068,100,3168.301964
80.74123,100,3177.386023
81.33562,100,3186.366977
79.066925,100,3195.435542
81.39412,100,3204.619468
80.933443,100,3214.742613
79.79123,100,3227.441516
80.381367,100,3261.433782
81.47157,100,3270.620435
80.391649,100,3279.616703
82.267732,100,3288.604354
81.686729,100,3297.728809
80.774286,100,3306.773338
80.523445,100,3315.713912
79.16306,100,3324.665203
80.525165,100,3333.680544
79.714299,100,3342.694325
78.792582,100,3355.790843
82.226384,100,3364.853022
80.03315,100,3373.917533
81.452417,100,3382.976152
80.835618,100,3391.959675
80.808781,100,3401.004764
79.432374,100,3410.003696
80.502934,100,3419.006433
80.684339,100,3428.165142
79.987244,100,3437.168938
80.426015,100,3449.930324
79.920344,100,3458.91129
79.638221,100,3467.955437
79.689547,100,3477.027537
80.430609,100,3486.096125
79.242899,100,3495.203042
80.302151,100,3504.226909
80.151827,100,3513.235142
80.727058,100,3522.214372
80.201412,100,3530.739344
79.672918,100,3539.250371
80.646943,100,3551.296973
79.880363,100,3559.882521
79.505181,100,3568.404039
79.185572,100,3576.892138
79.853571,100,3585.422655
79.700199,100,3593.918034
79.967513,100,3602.420173
81.878765,100,3610.922525
78.302081,100,3619.4608
80.245437,100,3628.179031
80.141352,100,3640.156549
79.969351,100,3648.660786
81.696626,100,3657.129289
79.749433,100,3665.655412
79.204844,100,3674.167668
80.025221,100,3682.78002
77.677742,100,3691.277507
80.31444,100,3699.797193
80.193749,100,3708.291287
78.779383,100,3716.763509
78.922804,100,3728.776999
79.054944,100,3737.279826
79.336542,100,3745.902449
79.872069,100,3754.37568
79.908857,100,3762.870449
80.474724,100,3771.336232
79.010307,100,3779.846936
80.299531,100,3788.388108
80.230275,100,3796.909415
80.634454,100,3805.434002
79.778941,100,3817.503541
79.793655,100,3826.059622
80.61888,100,3834.563875
80.266798,100,3843.030811
80.191697,100,3851.535486
79.754142,100,3860.013947
80.885966,100,3868.533332
79.228464,100,3877.129164
80.201849,100,3885.63908
79.919129,100,3894.153414
80.380221,100,3902.632819
79.224366,100,3914.662834
80.040996,100,3923.159929
80.045506,100,3931.675447
80.566108,100,3940.25133
81.112433,100,3948.751914
80.529318,100,3957.265365
79.011351,100,3965.769981
79.768009,100,3974.273728
78.97746,100,3982.812664
79.939745,100,3991.363878
80.674892,100,4003.439031
80.411366,100,4011.895755
81.861126,100,4020.350193
81.579053,100,4028.864097
80.159644,100,4037.356141
78.908039,100,4045.884546
79.398754,100,4054.355729
81.008956,100,4062.9284
80.98598,100,4071.414185
79.561429,100,4079.887464
79.449001,100,4091.835675
80.495176,100,4100.342205
79.893876,100,4108.844428
79.963545,100,4117.346311
80.853682,100,4125.929851
80.905826,100,4134.428386
80.555178,100,4142.912433
79.62919,100,4151.426961
79.032924,100,4159.887867
79.716484,100,4168.403482
79.527047,100,4180.338486
80.085703,100,4188.954602
80.238459,100,4197.423356
80.113856,100,4205.953246
79.902961,100,4214.487158
80.786392,100,4223.039641
79.084086,100,4231.536802
79.589615,100,4240.024189
79.448575,100,4248.611245
79.628987,100,4257.120201
81.942179,100,4265.602615
79.936235,100,4277.552581
79.450622,100,4286.075527
80.626205,100,4294.597466
80.036753,100,4303.11088
79.200363,100,4311.709466
79.433713,100,4320.225199
79.322302,100,4328.721113
78.61163,100,4337.223084
79.279605,100,4345.727238
80.00129,100,4354.242537
79.32307,100,4366.200789
80.190537,100,4374.827068
81.184323,100,4383.303531
79.904773,100,4391.842415
80.326828,100,4400.357547
81.642532,100,4408.872458
80.204293,100,4417.394742
81.219282,100,4425.941719
79.790275,100,4434.430194
78.807686,100,4443.048972
80.170606,100,4454.981234
82.354774,100,4463.495116
81.003503,100,4472.010088
80.110625,100,4480.503661
78.831373,100,4489.016296
80.966034,100,4497.519849
79.6885,100,4506.125066
81.032296,100,4514.688358
79.040713,100,4523.237432
79.715623,100,4531.771163
